date,tank,community,adj_eth_area,dispersal,wattage,metacommunity,treatment_rep,temp_mean,temp_max,temp_sd,temp_min,degree_hrs,bluegreen,chl_a_fluoro,cryptophyta,diatoms,green_algae,yellow_substances,experiment,inc.start.time,inc.stop.time,light.start.lux,inc_meanT,inc_maxT,inc_minT,week,nitrate,phosphate,ammonium,total_n,n_to_p,mean_chla,sd_chla,NPP,R,GPP,net_troph,total_adj_eth_area,total_chla,mass_specific_NPP
2018-08-15,6,sed,20.871166672620003,none,300,2,1,25.905625,29,2.0921380367187328,22.99,89529.84,1.66,4.59,0.54,0,2.39,1.77,TRUE,12:05:00,14:08:00,1108,26.585,27.58,25.52,2,0.5244821463151224,0.7244781336585212,1.3764080983821314,1.9008902446972538,2.623806235666497,NA,NA,1.4600000000000009,-1.8400000000000007,-0.3799999999999999,autotrophic,24.758200017860002,20.845000000000002,0.07004077716478775
2018-08-15,44,h2o,1.35056667262,none,200,11,4,25.481875,28.7,2.133077480241467,22.56,88065.36,0.48,2.91,0.52,0,1.91,1.82,TRUE,13:09:00,15:10:00,1026,27.354615384615386,28.1,26.3,2,0,0.37536942117381994,0,0,0,2.84,1.3010764773832473,1.92,-1.790000000000001,0.129999999999999,autotrophic,11.26680001786,2.84,0.676056338028169
2018-08-19,5,h2o,1.46316667262,none,200,2,1,21.868333333333332,23.64,1.0701022760086436,20.33,75576.95999999999,NA,NA,NA,NA,NA,NA,TRUE,10:02:00,12:10:00,315,20.86857142857143,21.45,20.42,2,0,0,0.38110688077286753,0.38110688077286753,Inf,12.364999999999998,0.36062445840513907,1.620000000000001,-1.3200000000000003,0.3000000000000007,autotrophic,8.45056669048,37.095,0.04367165386170646
2018-08-19,5,h2o,1.1303666726200001,none,200,2,1,21.868333333333332,23.64,1.0701022760086436,20.33,75576.95999999999,NA,NA,NA,NA,NA,NA,TRUE,10:02:00,12:10:00,315,20.86857142857143,21.45,20.42,2,0,0,0.38110688077286753,0.38110688077286753,Inf,12.364999999999998,0.36062445840513907,1.620000000000001,-1.3200000000000003,0.3000000000000007,autotrophic,8.45056669048,37.095,0.04367165386170646
2018-08-17,6,sed,9.509266672619999,none,300,2,1,24.831319444444443,28.23,2.0640178234606705,21.7,85817.04000000001,NA,NA,NA,NA,NA,NA,TRUE,14:29:00,16:37:00,1360,27.713846153846156,28.23,26.98,2,0.5361104189337969,0.6565776558459435,0,0.5361104189337969,0.8165224846755788,NA,NA,1.5299999999999994,-1.0199999999999996,0.5099999999999998,autotrophic,12.21200001786,60.2,0.025415282392026565
2018-08-19,15,h2o,1.54446667262,none,200,4,2,21.715138888888887,23.38,1.0094428194552707,20.29,75047.52,NA,NA,NA,NA,NA,NA,TRUE,00:40:00,11:47:00,251,20.96,22.43,20.29,2,0,0,1.1883185750433842,1.1883185750433842,Inf,24.814999999999998,0.21920310216782884,1.9699999999999989,-1.5199999999999996,0.4499999999999993,autotrophic,29.94320001786,78.55,0.025079567154678534
2018-08-19,14,peri,1.51476667262,none,0,4,2,19.83534722222222,21.62,1.0864028752101853,18.23,68550.95999999999,NA,NA,NA,NA,NA,NA,TRUE,08:56:00,11:01:00,185,NaN,-Inf,Inf,2,0.2928496526743746,0,0.4707650749554261,0.7636147276298006,Inf,79.695,1.3788582233137696,1.5700000000000003,-1.2400000000000002,0.33000000000000007,autotrophic,11.15540001786,89.07,0.017626585831368592
2018-08-17,44,sed,6.42586667262,none,200,11,4,24.632430555555555,28.74,2.4704925039204153,21.02,85129.68000000001,NA,NA,NA,NA,NA,NA,TRUE,11:25:00,13:30:00,950,24.47692307692308,26.21,22.69,2,0,0,0,0,NaN,NA,NA,1.3499999999999996,-1.2799999999999994,0.07000000000000028,autotrophic,11.25290001786,80.92,0.016683143845773598
2018-08-13,34,sed,294.64606667262,none,100,9,3,22.290416666666665,25.22,1.809483902389572,19.86,77035.68000000001,0.5,14.56,0,0,14.06,1.48,TRUE,12:31:00,14:39:00,912,22.926666666666666,23.85,22.01,2,0,0.8600946678344281,0.9891108094250254,0.9891108094250254,1.1500022572113346,NA,NA,1.75,-1.4499999999999993,0.3000000000000007,autotrophic,307.56120001786,61.459999999999994,0.028473804100227793
2018-08-17,35,h2o,8.999366672619999,none,300,9,3,25.55326388888889,29.64,2.4645080162262634,22.05,88312.08,NA,NA,NA,NA,NA,NA,TRUE,12:24:00,14:39:00,1205,27.134615384615383,28.7,25.18,2,0,0,0.8480180948261138,0.8480180948261138,Inf,18.994999999999997,0.06363961030678918,1.5299999999999994,-1.549999999999999,-0.019999999999999574,autotrophic,22.37490001786,27.04,0.05658284023668637
2018-08-17,42,sed,28.607566672620003,none,100,11,4,23.36277777777778,26.98,2.2126140109519237,20.03,80741.76000000001,NA,NA,NA,NA,NA,NA,TRUE,10:50:00,12:56:00,835,22.169166666666666,23.51,20.93,2,0,0,0,0,NaN,NA,NA,1.1500000000000004,-1.0700000000000003,0.08000000000000007,autotrophic,33.871400017860005,44.795,0.025672508092421036
2018-08-13,5,h2o,6.66936667262,none,200,2,1,23.10673611111111,25.99,1.7654416947121558,20.68,79856.88,1.01,37.55,0.14,0,36.41,1.73,TRUE,10:59:00,13:05:00,655,22.575714285714287,23.55,21.7,2,0,0,0,0,NaN,6.305,0.6010407640085658,1.2199999999999989,-1.2899999999999991,-0.07000000000000028,autotrophic,21.26210001786,16.34,0.0746634026927784
2018-08-15,16,h2o,2.88446667262,none,100,4,2,23.7925,26.9,2.0463942363653618,21.02,82226.88,0,20.97,0,3.03,17.95,1.2,TRUE,11:45:00,14:00:00,1178,24.035714285714285,25.09,22.86,2,0.19688761959463585,0,2.9000525375554886,3.0969401571501245,Inf,10.715,0.02121320343559723,1.4700000000000006,-1.5199999999999996,-0.049999999999998934,autotrophic,30.191100017860002,61.265,0.023994123888027432
2018-08-13,7,h2o,5.80566667262,none,100,2,1,22.250486111111112,25.39,1.9164883861039919,19.65,76897.68000000001,1.03,20.36,0.06,0,19.26,1.38,TRUE,11:22:00,13:28:00,770,22.064166666666665,22.95,21.19,2,0,0.6377575631619239,0.8743472039556359,0.8743472039556359,1.3709711251729098,3.9,0.028284271247461926,1.08,-1.0299999999999994,0.05000000000000071,autotrophic,61.56840001786,24.22,0.04459124690338564
2018-08-15,8,peri,1.51396667262,none,0,2,1,23.674305555555556,27.28,2.342840500818741,20.46,81818.4,0.18,12.14,0.69,0,11.27,1.03,TRUE,12:25:00,14:32:00,1098,25.013846153846153,26.08,23.76,2,0,0,0,0,NaN,37.955,20.697015485330247,1.2200000000000006,-1.5199999999999996,-0.29999999999999893,autotrophic,18.83690001786,41.824999999999996,0.029169157202630025
2018-08-15,41,sed,12.29086667262,none,0,11,4,22.83361111111111,25.78,1.9171462661335483,20.25,78912.95999999999,0.45,15.22,0.47,0.31,14,1.17,TRUE,12:57:00,14:59:00,1140,24.10333333333333,24.79,23.29,2,0,0.8547434108526664,0.5332155492719866,0.5332155492719866,0.623831131660982,NA,NA,1.3699999999999992,-1.3399999999999999,0.02999999999999936,autotrophic,15.72460001786,34.94499999999999,0.0392044641579625
2018-08-15,7,sed,23.06986667262,none,100,2,1,24.320625,27.71,2.2250315370594396,21.32,84052.08,0.17,19.45,0.28,0,19.01,1.28,TRUE,12:36:00,14:37:00,1107,25.448333333333334,26.38,24.28,2,0,0,0,0,NaN,NA,NA,1.540000000000001,-1.790000000000001,-0.25,autotrophic,26.620900017860002,39.255,0.03923067125206982
2018-08-15,7,h2o,2.16646667262,none,100,2,1,24.320625,27.71,2.2250315370594396,21.32,84052.08,0.17,19.45,0.28,0,19.01,1.28,TRUE,12:36:00,14:37:00,1107,25.448333333333334,26.38,24.28,2,0,0,0,0,NaN,7.265000000000001,0.1343502884254443,1.540000000000001,-1.790000000000001,-0.25,autotrophic,26.620900017860002,39.255,0.03923067125206982
2018-08-19,8,h2o,1.16716667262,none,0,2,1,20.448680555555555,22.48,1.2140081257592468,18.66,70670.64,NA,NA,NA,NA,NA,NA,TRUE,10:20:00,12:24:00,326,19.7425,20.29,19.22,2,1.086473561017437,0,0.34307971364808776,1.4295532746655248,Inf,10.864999999999998,0.12020815280171303,1.709999999999999,-1.5199999999999996,0.1899999999999995,autotrophic,35.28930001786,64.66,0.026446025363439516
2018-08-13,43,h2o,3.03216667262,none,300,11,4,24.651041666666668,27.07,1.4261330760834698,22.61,85194,0.67,4.52,0.77,0,3.08,1.87,TRUE,14:31:00,16:39:00,860,26.878333333333334,27.07,26.51,2,0,0.7894175301293364,3.9630734975538364,3.9630734975538364,5.0202501797806995,7.775,0.0212132034355966,1.7699999999999996,-1.4900000000000002,0.27999999999999936,autotrophic,249.88850001786,114.67500000000001,0.015434924787442768
2018-08-15,43,sed,8.01506667262,none,300,11,4,26.59076388888889,29.68,2.01027711962999,23.85,91897.68000000001,0.74,5.24,0.59,0,3.9,1.62,TRUE,13:24:00,15:25:00,1185,28.6475,29.13,27.93,2,0,0,0,0,NaN,NA,NA,1.5999999999999996,-1.8499999999999996,-0.25,autotrophic,10.67960001786,98.26,0.016283329940972924
2018-08-19,8,sed,32.97696667262,none,0,2,1,20.448680555555555,22.48,1.2140081257592468,18.66,70670.64,NA,NA,NA,NA,NA,NA,TRUE,10:20:00,12:24:00,326,19.7425,20.29,19.22,2,1.086473561017437,0,0.34307971364808776,1.4295532746655248,Inf,NA,NA,1.709999999999999,-1.5199999999999996,0.1899999999999995,autotrophic,35.28930001786,64.66,0.026446025363439516
2018-08-13,33,peri,3.91416667262,none,0,9,3,21.26673611111111,24.15,1.7315750661163836,18.92,73497.84,0,19.68,0.94,0,18.74,1.1,TRUE,12:54:00,14:58:00,893,22.32846153846154,23.16,21.4,2,1.1234175941576285,0.3110996842181644,0.4780294563328566,1.6014470504904852,5.147697447894035,20.775,0.233345237791562,1.5,-1.08,0.41999999999999993,autotrophic,31.614200017860004,20.775,0.07220216606498195
2018-08-13,42,sed,28.566366672620003,none,100,11,4,22.293819444444445,25.09,1.7014978989228429,19.95,77047.44,0.22,4.97,0.64,0,4.1,1.41,TRUE,14:15:00,16:25:00,965,24.53,25.01,23.81,2,0.9907190012022986,0,0,0.9907190012022986,Inf,NA,NA,1.3100000000000005,-1.0300000000000011,0.27999999999999936,autotrophic,34.699100017860005,47.785,0.02741446060479231
2018-08-19,16,sed,10.16846667262,none,100,4,2,20.60902777777778,22.31,1.0113663951491492,19.17,71224.79999999999,NA,NA,NA,NA,NA,NA,TRUE,09:29:00,11:34:00,232,NaN,-Inf,Inf,2,0.8248471010471905,0,2.341240800299646,3.1660879013468364,Inf,NA,NA,1.2299999999999986,-1.1499999999999986,0.08000000000000007,autotrophic,12.86060001786,100.345,0.012257710897403943
2018-08-19,6,sed,15.92076667262,none,300,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1.83,-1.3399999999999999,0.4900000000000002,autotrophic,18.42480001786,63.805,0.028681137841861923
2018-08-19,15,peri,1.76776667262,none,200,4,2,21.715138888888887,23.38,1.0094428194552707,20.29,75047.52,NA,NA,NA,NA,NA,NA,TRUE,00:40:00,11:47:00,251,20.96,22.43,20.29,2,0,0,1.1883185750433842,1.1883185750433842,Inf,53.735,27.41452990660245,1.9699999999999989,-1.5199999999999996,0.4499999999999993,autotrophic,29.94320001786,78.55,0.025079567154678534
2018-08-19,41,h2o,1.86276667262,none,0,11,4,19.898055555555555,21.53,0.9911004534254384,18.44,68767.68000000001,NA,NA,NA,NA,NA,NA,TRUE,11:43:00,13:47:00,466,19.930833333333332,20.42,19.47,2,1.2355979822446927,0,0,1.2355979822446927,Inf,12.765,0.021213203435595972,NA,NA,NA,NA,14.55650001786,40.215,NA
2018-08-19,14,h2o,1.1117666726200002,none,0,4,2,19.83534722222222,21.62,1.0864028752101853,18.23,68550.95999999999,NA,NA,NA,NA,NA,NA,TRUE,08:56:00,11:01:00,185,NaN,-Inf,Inf,2,0.2928496526743746,0,0.4707650749554261,0.7636147276298006,Inf,9.375,0.049497474683058526,1.5700000000000003,-1.2400000000000002,0.33000000000000007,autotrophic,11.15540001786,89.07,0.017626585831368592
2018-08-19,44,h2o,1.84316667262,none,200,11,4,22.179791666666667,23.94,1.0301574791351957,20.76,76653.36,NA,NA,NA,NA,NA,NA,TRUE,12:18:00,14:21:00,494,22.345384615384614,22.91,21.75,2,0,0,0,0,NaN,1.775,0.007071067811865481,2.4399999999999995,-2.1799999999999997,0.2599999999999998,autotrophic,8.03670001786,60.385,0.040407385940216936
2018-08-17,5,h2o,1.81696667262,none,200,2,1,24.195625,27.8,2.2262517399073634,20.85,83620.08,NA,NA,NA,NA,NA,NA,TRUE,14:33:00,16:39:00,1360,27.13692307692308,27.71,26.3,2,0.3325580801556457,0.9385132381612815,0,0.3325580801556457,0.3543456465325812,8.625,0.21920310216782884,1.700000000000001,-1.200000000000001,0.5,autotrophic,11.66100001786,30.655,0.05545587995433048
2018-08-19,8,peri,1.14516667262,none,0,2,1,20.448680555555555,22.48,1.2140081257592468,18.66,70670.64,NA,NA,NA,NA,NA,NA,TRUE,10:20:00,12:24:00,326,19.7425,20.29,19.22,2,1.086473561017437,0,0.34307971364808776,1.4295532746655248,Inf,53.795,0.5303300858899106,1.709999999999999,-1.5199999999999996,0.1899999999999995,autotrophic,35.28930001786,64.66,0.026446025363439516
2018-08-17,16,sed,28.75616667262,none,100,4,2,22.98201388888889,26.3,2.063288698062876,19.9,79425.84,NA,NA,NA,NA,NA,NA,TRUE,13:00:00,15:09:00,1400,24.294166666666666,25.27,23.21,2,0,1.1071563865204608,2.1200011268808727,2.1200011268808727,1.914816328290849,NA,NA,1.0600000000000005,-1.049999999999999,0.010000000000001563,autotrophic,32.30570001786,78.95,0.013426219126029138
2018-08-19,7,h2o,2.09916667262,none,100,2,1,21.043263888888887,22.95,1.1307147500406969,19.39,72725.52,NA,NA,NA,NA,NA,NA,TRUE,10:30:00,10:39:00,408,19.753333333333334,19.9,19.65,2,0.5497666804106986,0,0.4875829487222506,1.0373496291329491,Inf,13.469999999999999,0.028284271247462554,1.5500000000000007,-1.4000000000000004,0.15000000000000036,autotrophic,22.47670001786,23.044999999999998,0.06725970926448258
2018-08-19,42,sed,13.50256667262,none,100,11,4,20.972569444444446,22.65,1.0125476741104795,19.56,72481.20000000001,NA,NA,NA,NA,NA,NA,TRUE,11:50:00,13:52:00,460,20.911666666666665,21.45,20.37,2,3.2947671912253096,0,0,3.2947671912253096,Inf,NA,NA,1.67,-1.3100000000000005,0.35999999999999943,autotrophic,17.47270001786,51.445,0.032461852463796285
2018-08-17,16,peri,2.0695666726199997,none,100,4,2,22.98201388888889,26.3,2.063288698062876,19.9,79425.84,NA,NA,NA,NA,NA,NA,TRUE,13:00:00,15:09:00,1400,24.294166666666666,25.27,23.21,2,0,1.1071563865204608,2.1200011268808727,2.1200011268808727,1.914816328290849,69.92,23.651699727503722,1.0600000000000005,-1.049999999999999,0.010000000000001563,autotrophic,32.30570001786,78.95,0.013426219126029138
2018-08-19,7,sed,18.799866672620002,none,100,2,1,21.043263888888887,22.95,1.1307147500406969,19.39,72725.52,NA,NA,NA,NA,NA,NA,TRUE,10:30:00,10:39:00,408,19.753333333333334,19.9,19.65,2,0.5497666804106986,0,0.4875829487222506,1.0373496291329491,Inf,NA,NA,1.5500000000000007,-1.4000000000000004,0.15000000000000036,autotrophic,22.47670001786,23.044999999999998,0.06725970926448258
2018-08-17,13,peri,3.71426667262,none,300,4,2,24.617430555555554,28.05,2.0981276190053966,21.53,85077.84,NA,NA,NA,NA,NA,NA,TRUE,12:50:00,14:54:00,1475,25.8375,26.9,24.66,2,0,0,0,0,NaN,202.31,1.0040916292849087,1.9600000000000009,-1.7200000000000006,0.2400000000000002,autotrophic,18.543200017860002,216.93,0.009035172636334306
2018-08-19,41,sed,11.20576667262,none,0,11,4,19.898055555555555,21.53,0.9911004534254384,18.44,68767.68000000001,NA,NA,NA,NA,NA,NA,TRUE,11:43:00,13:47:00,466,19.930833333333332,20.42,19.47,2,1.2355979822446927,0,0,1.2355979822446927,Inf,NA,NA,NA,NA,NA,NA,14.55650001786,40.215,NA
2018-08-19,33,h2o,2.05836667262,none,0,9,3,19.957847222222224,21.66,1.01655538148622,18.49,68974.31999999999,NA,NA,NA,NA,NA,NA,TRUE,10:50:00,13:08:00,424,19.554285714285715,20.12,19.04,2,0,0,0,0,NaN,13.315000000000001,0.12020815280171303,1.58,-1.3699999999999992,0.21000000000000085,autotrophic,33.16410001786,49.334999999999994,0.032025945069423335
2018-08-19,36,h2o,1.8257666726200001,none,200,9,3,22.063194444444445,23.64,0.9201418656033715,20.76,76250.4,NA,NA,NA,NA,NA,NA,TRUE,11:22:00,13:37:00,445,21.743846153846153,22.26,21.23,2,0,0,0,0,NaN,7.52,0.3111269837220812,1.540000000000001,-1.33,0.21000000000000085,autotrophic,8.81080001786,54.625,0.028192219679633885
2018-08-19,34,peri,11.98316667262,none,100,9,3,20.853402777777777,22.48,0.975836856703681,19.47,72069.36,NA,NA,NA,NA,NA,NA,TRUE,10:52:00,13:10:00,382,20.252857142857142,20.8,19.82,2,0,0,0,0,NaN,107.535,24.07698589940194,1.620000000000001,-1.4800000000000004,0.14000000000000057,autotrophic,25.822300017859998,116.66499999999999,0.013885912655895094
2018-08-13,44,peri,3.44256667262,none,200,11,4,23.548541666666665,26.3,1.670771342635081,21.19,81383.76,1.12,1.91,0.42,0,0.37,1.98,TRUE,14:48:00,16:50:00,814,26.071538461538463,26.3,25.57,2,0.17372437023056128,1.1377855218634974,0,0.17372437023056128,0.1526863955396713,53.565,0.7990306627408005,1.7199999999999989,-1.33,0.3899999999999988,autotrophic,80.39120001786,57.705,0.02980677584264793
2018-08-19,33,peri,1.94136667262,none,0,9,3,19.957847222222224,21.66,1.01655538148622,18.49,68974.31999999999,NA,NA,NA,NA,NA,NA,TRUE,10:50:00,13:08:00,424,19.554285714285715,20.12,19.04,2,0,0,0,0,NaN,36.019999999999996,0.39597979746446316,1.58,-1.3699999999999992,0.21000000000000085,autotrophic,33.16410001786,49.334999999999994,0.032025945069423335
2018-08-15,15,sed,24.531366672620003,none,200,4,2,24.940625,28.18,2.1381840601722817,22.09,86194.79999999999,0.47,30.57,0.87,0,29.22,2,TRUE,11:55:00,14:02:00,1157,25.34846153846154,26.51,24.11,2,0,0,0.5361445073523033,0.5361445073523033,Inf,NA,NA,2.0600000000000005,-2.030000000000001,0.02999999999999936,autotrophic,36.213666690480004,33.515,0.061465015664627795
2018-08-15,43,h2o,1.7571666726200001,none,300,11,4,26.59076388888889,29.68,2.01027711962999,23.85,91897.68000000001,0.74,5.24,0.59,0,3.9,1.62,TRUE,13:24:00,15:25:00,1185,28.6475,29.13,27.93,2,0,0,0,0,NaN,5.29,0.2687005768508886,1.5999999999999996,-1.8499999999999996,-0.25,autotrophic,10.67960001786,98.26,0.016283329940972924
2018-08-13,34,peri,9.70296667262,none,100,9,3,22.290416666666665,25.22,1.809483902389572,19.86,77035.68000000001,0.5,14.56,0,0,14.06,1.48,TRUE,12:31:00,14:39:00,912,22.926666666666666,23.85,22.01,2,0,0.8600946678344281,0.9891108094250254,0.9891108094250254,1.1500022572113346,48.025,2.1849599538664344,1.75,-1.4499999999999993,0.3000000000000007,autotrophic,307.56120001786,61.459999999999994,0.028473804100227793
2018-08-17,6,h2o,1.2709666726200002,none,300,2,1,24.831319444444443,28.23,2.0640178234606705,21.7,85817.04000000001,NA,NA,NA,NA,NA,NA,TRUE,14:29:00,16:37:00,1360,27.713846153846156,28.23,26.98,2,0.5361104189337969,0.6565776558459435,0,0.5361104189337969,0.8165224846755788,4.6899999999999995,0.08485281374238578,1.5299999999999994,-1.0199999999999996,0.5099999999999998,autotrophic,12.21200001786,60.2,0.025415282392026565
2018-08-19,36,peri,1.88916667262,none,200,9,3,22.063194444444445,23.64,0.9201418656033715,20.76,76250.4,NA,NA,NA,NA,NA,NA,TRUE,11:22:00,13:37:00,445,21.743846153846153,22.26,21.23,2,0,0,0,0,NaN,47.105000000000004,0.5868986283848383,1.540000000000001,-1.33,0.21000000000000085,autotrophic,8.81080001786,54.625,0.028192219679633885
2018-08-13,8,h2o,6.53656667262,none,0,2,1,21.755555555555556,25.14,2.046279850768517,19,75187.20000000001,1.27,17.51,0.18,0,16.06,1.23,TRUE,11:31:00,13:51:00,747,22.097142857142856,23.21,20.93,2,0,0,0,0,NaN,NA,NA,1.0899999999999999,-1.0899999999999999,0,autotrophic,75.84290001786,0,Inf
2018-08-19,42,peri,1.80246667262,none,100,11,4,20.972569444444446,22.65,1.0125476741104795,19.56,72481.20000000001,NA,NA,NA,NA,NA,NA,TRUE,11:50:00,13:52:00,460,20.911666666666665,21.45,20.37,2,3.2947671912253096,0,0,3.2947671912253096,Inf,38.46,9.956063479106588,1.67,-1.3100000000000005,0.35999999999999943,autotrophic,17.47270001786,51.445,0.032461852463796285
2018-08-19,34,sed,11.89936667262,none,100,9,3,20.853402777777777,22.48,0.975836856703681,19.47,72069.36,NA,NA,NA,NA,NA,NA,TRUE,10:52:00,13:10:00,382,20.252857142857142,20.8,19.82,2,0,0,0,0,NaN,NA,NA,1.620000000000001,-1.4800000000000004,0.14000000000000057,autotrophic,25.822300017859998,116.66499999999999,0.013885912655895094
2018-08-19,6,h2o,1.38156667262,none,300,2,1,22.644930555555554,24.28,0.962790231623057,21.23,78260.88,NA,NA,NA,NA,NA,NA,TRUE,09:56:00,12:04:00,294,NaN,-Inf,Inf,2,0.5788426302624663,0,0,0.5788426302624663,Inf,5.1,0.18384776310850284,1.83,-1.3399999999999999,0.4900000000000002,autotrophic,18.42480001786,63.805,0.028681137841861923
2018-08-17,16,h2o,1.47996667262,none,100,4,2,22.98201388888889,26.3,2.063288698062876,19.9,79425.84,NA,NA,NA,NA,NA,NA,TRUE,13:00:00,15:09:00,1400,24.294166666666666,25.27,23.21,2,0,1.1071563865204608,2.1200011268808727,2.1200011268808727,1.914816328290849,9.030000000000001,0.1838477631085022,1.0600000000000005,-1.049999999999999,0.010000000000001563,autotrophic,32.30570001786,78.95,0.013426219126029138
2018-08-17,7,sed,75.48116667261999,none,100,2,1,23.398958333333333,27.07,2.257667500697633,19.99,80866.79999999999,NA,NA,NA,NA,NA,NA,TRUE,14:59:00,17:02:00,1300,26.64923076923077,27.07,26.04,2,5.211139625995564,0,0,5.211139625995564,Inf,NA,NA,1.2699999999999996,-1.0999999999999996,0.16999999999999993,autotrophic,78.86640001785999,29.200000000000003,0.04349315068493149
2018-08-15,42,sed,13.80936667262,none,100,11,4,24.08222222222222,27.28,2.046524068136205,21.36,83228.16,1.02,8.35,0,0.51,6.83,1.39,TRUE,12:46:00,14:46:00,1145,25.32,26.17,24.28,2,0,0.7425605405455452,0.35453497291653263,0.35453497291653263,0.47744924966799673,NA,NA,1.25,-1.3899999999999988,-0.1399999999999988,autotrophic,15.985900017859999,50.435,0.024784375929414095
2018-08-19,7,peri,1.5776666726200002,none,100,2,1,21.043263888888887,22.95,1.1307147500406969,19.39,72725.52,NA,NA,NA,NA,NA,NA,TRUE,10:30:00,10:39:00,408,19.753333333333334,19.9,19.65,2,0.5497666804106986,0,0.4875829487222506,1.0373496291329491,Inf,9.575,0.43133513652379485,1.5500000000000007,-1.4000000000000004,0.15000000000000036,autotrophic,22.47670001786,23.044999999999998,0.06725970926448258
2018-08-13,6,h2o,2.0451666726199997,none,300,2,1,23.844930555555557,26.38,1.5561221285811173,21.58,82408.08,2.16,10.7,0.03,0,8.5,1.48,TRUE,10:59:00,13:08:00,723,23.389230769230767,24.24,22.56,2,0,0,0.34000621016167104,0.34000621016167104,Inf,7.67,0,1.5099999999999998,-1.2699999999999996,0.2400000000000002,autotrophic,381.48330001786,40.825,0.03698714023270054
2018-08-15,42,peri,1.34136667262,none,100,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,43.095,0.19091883092036502,1.25,-1.3899999999999988,-0.1399999999999988,autotrophic,15.985900017859999,50.435,0.024784375929414095
2018-08-19,41,peri,1.48796667262,none,0,11,4,19.898055555555555,21.53,0.9911004534254384,18.44,68767.68000000001,NA,NA,NA,NA,NA,NA,TRUE,11:43:00,13:47:00,466,19.930833333333332,20.42,19.47,2,1.2355979822446927,0,0,1.2355979822446927,Inf,27.450000000000003,0.0848528137423864,NA,NA,NA,NA,14.55650001786,40.215,NA
2018-08-17,6,peri,1.43176667262,none,300,2,1,24.831319444444443,28.23,2.0640178234606705,21.7,85817.04000000001,NA,NA,NA,NA,NA,NA,TRUE,14:29:00,16:37:00,1360,27.713846153846156,28.23,26.98,2,0.5361104189337969,0.6565776558459435,0,0.5361104189337969,0.8165224846755788,55.510000000000005,0.5374011537017748,1.5299999999999994,-1.0199999999999996,0.5099999999999998,autotrophic,12.21200001786,60.2,0.025415282392026565
2018-08-17,15,h2o,1.52996667262,none,200,4,2,24.064375,27.63,2.1916337166374538,20.8,83166.48,NA,NA,NA,NA,NA,NA,TRUE,13:28:00,15:39:00,1420,25.97769230769231,26.98,24.79,2,0.43844722010570186,1.3671336765610038,0,0.43844722010570186,0.32070544938122414,24,0.12727922061357835,1.5999999999999996,-1.4499999999999993,0.15000000000000036,autotrophic,31.01660001786,48.58,0.03293536434746809
2018-08-19,44,sed,4.36696667262,none,200,11,4,22.179791666666667,23.94,1.0301574791351957,20.76,76653.36,NA,NA,NA,NA,NA,NA,TRUE,12:18:00,14:21:00,494,22.345384615384614,22.91,21.75,2,0,0,0,0,NaN,NA,NA,2.4399999999999995,-2.1799999999999997,0.2599999999999998,autotrophic,8.03670001786,60.385,0.040407385940216936
2018-08-15,8,h2o,1.1883666726200002,none,0,2,1,23.674305555555556,27.28,2.342840500818741,20.46,81818.4,0.18,12.14,0.69,0,11.27,1.03,TRUE,12:25:00,14:32:00,1098,25.013846153846153,26.08,23.76,2,0,0,0,0,NaN,3.87,0.9475230867899735,1.2200000000000006,-1.5199999999999996,-0.29999999999999893,autotrophic,18.83690001786,41.824999999999996,0.029169157202630025
2018-08-19,35,peri,1.80836667262,none,300,9,3,23.058333333333334,24.62,0.9002322932544583,21.79,79689.6,NA,NA,NA,NA,NA,NA,TRUE,11:19:00,13:33:00,471,22.623571428571427,23.16,22.13,2,0,0,0,0,NaN,10.935,0.07778174593051983,1.9600000000000009,-1.8900000000000006,0.07000000000000028,autotrophic,11.68370001786,29.405,0.06665533072606702
2018-08-17,15,peri,1.63136667262,none,200,4,2,24.064375,27.63,2.1916337166374538,20.8,83166.48,NA,NA,NA,NA,NA,NA,TRUE,13:28:00,15:39:00,1420,25.97769230769231,26.98,24.79,2,0.43844722010570186,1.3671336765610038,0,0.43844722010570186,0.32070544938122414,24.58,0.014142135623730649,1.5999999999999996,-1.4499999999999993,0.15000000000000036,autotrophic,31.01660001786,48.58,0.03293536434746809
2018-08-17,5,sed,5.72616667262,none,200,2,1,24.195625,27.8,2.2262517399073634,20.85,83620.08,NA,NA,NA,NA,NA,NA,TRUE,14:33:00,16:39:00,1360,27.13692307692308,27.71,26.3,2,0.3325580801556457,0.9385132381612815,0,0.3325580801556457,0.3543456465325812,NA,NA,1.700000000000001,-1.200000000000001,0.5,autotrophic,11.66100001786,30.655,0.05545587995433048
2018-08-13,13,peri,10.87486667262,none,300,4,2,23.742569444444445,26.21,1.504557991700054,21.58,82054.31999999999,1.39,40.15,0.08,0,38.68,1.53,TRUE,12:00:00,14:04:00,906,24.105833333333333,24.88,23.25,2,0.45028296598897666,0,0.7425651830193061,1.1928481490082827,Inf,NA,NA,2.3900000000000006,-2.0900000000000016,0.29999999999999893,autotrophic,29.02900001786,0,Inf
